#Version: 1.2
#Fields: StartDevice,StartPort,EndDevice,EndPort,LinkSpeed
ash-96cbe-1b,xe-0/1/5:2,ExtIsp-ash_96cbe_1b-AS174,null-0,10000
ash-96cbe-1b,xe-4/1/2,ExtIsp-ash_96cbe_1b-AS174,null-1,10000
ash-96cbe-1b,xe-4/2/0,ExtIsp-ash_96cbe_1b-AS174,null-2,10000
ash-96cbe-1b,xe-4/2/1,ExtIsp-ash_96cbe_1b-AS174,null-3,10000
ash-96cbe-1b,xe-9/0/0:3,ExtIsp-ash_96cbe_1b-AS174,null-4,10000
ash-96cbe-1b,xe-8/1/4:3,ExtIsp-ash_96cbe_1b-AS174,null-5,10000
ash-96cbe-1b,xe-5/2/6,ExtIsp-ash_96cbe_1b-AS17558,null-0,10000
ash-96cbe-1b,xe-3/1/0:2,ExtIsp-ash_96cbe_1b-AS19108,null-0,10000
ash-96cbe-1b,xe-1/1/1:3,ExtIsp-ash_96cbe_1b-AS20115,null-0,10000
ash-96cbe-1b,xe-8/1/1:0,ExtIsp-ash_96cbe_1b-AS20115,null-1,10000
ash-96cbe-1b,xe-11/2/0,ExtIsp-ash_96cbe_1b-AS20115,null-2,10000
ash-96cbe-1b,xe-0/1/3:3,ExtIsp-ash_96cbe_1b-AS20115,null-3,10000
ash-96cbe-1b,xe-9/1/4:2,ExtIsp-ash_96cbe_1b-AS20115,null-4,10000
ash-96cbe-1b,xe-7/0/0:2,ExtIsp-ash_96cbe_1b-AS20115,null-5,10000
ash-96cbe-1b,xe-1/1/2:2,ExtIsp-ash_96cbe_1b-AS209,null-0,10000
ash-96cbe-1b,xe-1/1/2:3,ExtIsp-ash_96cbe_1b-AS209,null-1,10000
ash-96cbe-1b,xe-10/1/0:0,ExtIsp-ash_96cbe_1b-AS209,null-2,10000
ash-96cbe-1b,xe-2/1/0:3,ExtIsp-ash_96cbe_1b-AS209,null-3,10000
ash-96cbe-1b,xe-8/1/4:0,ExtIsp-ash_96cbe_1b-AS209,null-4,10000
ash-96cbe-1b,xe-9/0/0:0,ExtIsp-ash_96cbe_1b-AS209,null-5,10000
ash-96cbe-1b,xe-1/1/1:0,ExtIsp-ash_96cbe_1b-AS22773,null-0,10000
ash-96cbe-1b,xe-4/3/1,ExtIsp-ash_96cbe_1b-AS22773,null-1,10000
ash-96cbe-1b,xe-8/1/5:0,ExtIsp-ash_96cbe_1b-AS22773,null-2,10000
ash-96cbe-1b,xe-9/1/0:3,ExtIsp-ash_96cbe_1b-AS22773,null-3,10000
ash-96cbe-1b,xe-4/3/0,ExtIsp-ash_96cbe_1b-AS2559,null-0,10000
ash-96cbe-1b,xe-11/0/6,ExtIsp-ash_96cbe_1b-AS2828,null-0,10000
ash-96cbe-1b,xe-0/0/0:2,ExtIsp-ash_96cbe_1b-AS2828,null-1,10000
ash-96cbe-1b,xe-9/1/2:3,ExtIsp-ash_96cbe_1b-AS2828,null-2,10000
ash-96cbe-1b,xe-0/0/0:0,ExtIsp-ash_96cbe_1b-AS32934,null-0,10000
ash-96cbe-1b,et-2/0/5,ExtIsp-ash_96cbe_1b-AS3356,null-0,100000
ash-96cbe-1b,et-1/0/2,ExtIsp-ash_96cbe_1b-AS3356,null-1,100000
ash-96cbe-1b,xe-4/2/2,ExtIsp-ash_96cbe_1b-AS3491,null-0,10000
ash-96cbe-1b,xe-11/0/2,ExtIsp-ash_96cbe_1b-AS3491,null-1,10000
ash-96cbe-1b,et-8/0/5,ExtIsp-ash_96cbe_1b-AS36459,null-0,100000
ash-96cbe-1b,xe-5/1/2,ExtIsp-ash_96cbe_1b-AS3737,null-0,10000
ash-96cbe-1b,xe-8/0/0:2,ExtIsp-ash_96cbe_1b-AS3737,null-1,10000
ash-96cbe-1b,xe-3/1/2:0,ExtIsp-ash_96cbe_1b-AS3737,null-2,10000
ash-96cbe-1b,xe-4/1/7,ExtIsp-ash_96cbe_1b-AS3737,null-3,10000
ash-96cbe-1b,xe-4/2/3,ExtIsp-ash_96cbe_1b-AS3737,null-4,10000
ash-96cbe-1b,xe-9/1/4:0,ExtIsp-ash_96cbe_1b-AS5511,null-0,10000
ash-96cbe-1b,xe-11/0/0,ExtIsp-ash_96cbe_1b-AS5650,null-0,10000
ash-96cbe-1b,xe-11/0/3,ExtIsp-ash_96cbe_1b-AS6079,null-0,10000
ash-96cbe-1b,xe-11/3/3,ExtIsp-ash_96cbe_1b-AS6079,null-1,10000
ash-96cbe-1b,xe-0/1/0:2,ExtIsp-ash_96cbe_1b-AS6453,null-0,10000
ash-96cbe-1b,xe-7/1/0:2,ExtIsp-ash_96cbe_1b-AS6453,null-1,10000
ash-96cbe-1b,xe-8/1/0:2,ExtIsp-ash_96cbe_1b-AS6453,null-2,10000
ash-96cbe-1b,xe-8/1/5:3,ExtIsp-ash_96cbe_1b-AS6453,null-3,10000
ash-96cbe-1b,xe-0/1/1:2,ExtIsp-ash_96cbe_1b-AS6461,null-0,10000
ash-96cbe-1b,xe-1/1/4:3,ExtIsp-ash_96cbe_1b-AS6461,null-1,10000
ash-96cbe-1b,xe-2/0/0:2,ExtIsp-ash_96cbe_1b-AS6461,null-2,10000
ash-96cbe-1b,et-3/1/5,ExtIsp-ash_96cbe_1b-AS7018,null-0,100000
ash-96cbe-1b,xe-1/1/5:2,ExtIsp-ash_96cbe_1b-AS7029,null-0,10000
ash-96cbe-1b,xe-8/1/0:1,ExtIsp-ash_96cbe_1b-AS7029,null-1,10000
ash-96cbe-1b,xe-8/1/1:1,ExtIsp-ash_96cbe_1b-AS7029,null-2,10000
ash-96cbe-1b,xe-7/0/0:3,ExtIsp-ash_96cbe_1b-AS7029,null-3,10000
ash-96cbe-1b,xe-1/1/3:2,ExtIsp-ash_96cbe_1b-AS7843,null-0,10000
ash-96cbe-1b,xe-1/1/4:0,ExtIsp-ash_96cbe_1b-AS7843,null-1,10000
ash-96cbe-1b,xe-1/1/4:2,ExtIsp-ash_96cbe_1b-AS7843,null-2,10000
ash-96cbe-1b,xe-7/1/0:0,ExtIsp-ash_96cbe_1b-AS7843,null-3,10000
ash-96cbe-1b,xe-7/1/4:1,ExtIsp-ash_96cbe_1b-AS7843,null-4,10000
ash-96cbe-1b,xe-8/1/1:2,ExtIsp-ash_96cbe_1b-AS7843,null-5,10000
ash-96cbe-1b,xe-9/1/0:1,ExtIsp-ash_96cbe_1b-AS7843,null-6,10000
ash-96cbe-1b,xe-8/0/0:0,ExtIsp-ash_96cbe_1b-AS7843,null-7,10000
ash-96cbe-1b,xe-3/0/0:2,ExtIsp-ash_96cbe_1b-AS7843,null-8,10000
ash-96cbe-1b,et-1/0/5,ExtIsp-ash_96cbe_1b-AS7922,null-0,100000
ash-96cbe-1b,et-9/1/5,ExtIsp-ash_96cbe_1b-Equinix-EXCH,null-0,100000
ash-96cbe-1b,et-10/0/2,ExtIsp-ash_96cbe_1b-Equinix-EXCH,null-1,100000
ash-96cbe-1b,xe-8/1/0:3,ExtIsp-ash_96cbe_1b-megaport-EXCH,null-0,10000
ash-96cbe-1b,xe-11/3/0,ExtIsp-ash_96cbe_1b-megaport-EXCH,null-1,10000
ash-96cbe-1b,et-10/1/2,icr02.bl7,et-8/1/0,100000
ash-96cbe-1b,et-3/0/5,icr02.bl7,et-9/1/0,100000
ash-96cbe-1b,xe-1/1/4:1,irr01.ash,xe-2/0/0,10000
ASH-IAD103-01OMT,1/P22,ash-96cbe-1a,et-3/1/2,0
ASH-IAD103-01OMT,1/P23,ash-96cbe-1a,et-3/1/5,0
ASH-IAD103-01OMT,1/P24,ash-96cbe-1a,et-9/1/2,0
ASH-IAD103-01OMT,1/P25,ash-96cbe-1a,et-9/1/5,0
ASH-IAD103-01OMT,1/P21,ash-96cbe-1b,et-10/0/5,0
ASH-IAD103-01OMT,1/P26,ash-96cbe-1b,et-3/1/2,0
ASH-IAD103-01OMT,1/P20,ash-96cbe-1b,et-9/0/5,0
ASH-IAD103-01OMT,1/P27,ash-96cbe-1b,et-9/1/2,0
ASH-IAD103-01OMT,1/P34,ier01.ash,et-0/0/11,0
ASH-IAD103-01OMT,1/P33,ier01.ash,et-0/0/43,0
ASH-IAD103-01OMT,1/P35,ier01.ash,et-0/0/47,0
ASH-IAD103-01OMT,1/P32,ier01.ash,et-0/0/7,0
ASH-IAD103-01OMT,1/P38,ier02.ash,et-0/0/11,0
ASH-IAD103-01OMT,1/P37,ier02.ash,et-0/0/43,0
ASH-IAD103-01OMT,1/P39,ier02.ash,et-0/0/47,0
ASH-IAD103-01OMT,1/P36,ier02.ash,et-0/0/7,0
ata-06gmr-cis-1,TenGigabitEthernet0/0/0,ata-96e-1,xe-3/1/5,10000
ata-06gmr-cis-1,TenGigabitEthernet1/0/0,ata-96e-1,xe-3/2/5,10000
ata-06gmr-cis-1,TenGigabitEthernet2/0/0,ata-96e-2,xe-1/1/0:1,10000
ata-06gmr-cis-1,TenGigabitEthernet2/1/0,ata-96e-2,xe-1/1/0:2,10000
ata-06gmr-cis-2,TenGigabitEthernet2/0/0,ata-96e-1,xe-5/3/1,10000
ata-06gmr-cis-2,TenGigabitEthernet2/1/0,ata-96e-1,xe-5/3/2,10000
ata-06gmr-cis-2,TenGigabitEthernet0/0/0,ata-96e-2,xe-3/2/0,10000
ata-06gmr-cis-2,TenGigabitEthernet1/0/0,ata-96e-2,xe-3/3/4,10000
ata-96e-1,xe-1/1/0:2,atb-96cbe-1a,xe-0/0/1,10000
ata-96e-1,xe-1/0/0:2,atb-96cbe-1a,xe-0/1/0,10000
ata-96e-1,xe-4/1/0,atb-96cbe-1a,xe-0/1/1,10000
ata-96e-1,xe-4/0/5,atb-96cbe-1a,xe-0/3/1,10000
ata-96e-1,xe-3/3/3,atb-96cbe-1a,xe-4/0/3,10000
ata-96e-1,xe-10/1/3,atb-96cbe-1a,xe-5/1/1,10000
ata-96e-1,xe-10/0/1,atb-96cbe-1a,xe-5/2/2,10000
ata-96e-1,xe-1/0/0:0,atb-96cbe-1a,xe-7/0/1,10000
ata-96e-1,xe-10/1/2,atb-96cbe-1a,xe-7/1/0,10000
ata-96e-1,xe-9/0/3,atb-96cbe-1a,xe-8/1/2,10000
ata-96e-1,xe-1/1/0:3,atb-96cbe-1b,xe-0/0/1,10000
ata-96e-1,xe-1/0/0:3,atb-96cbe-1b,xe-0/1/0,10000
ata-96e-1,xe-4/2/0,atb-96cbe-1b,xe-0/1/1,10000
ata-96e-1,xe-10/2/3,atb-96cbe-1b,xe-10/3/3,10000
ata-96e-1,xe-1/0/0:1,atb-96cbe-1b,xe-7/0/1,10000
ata-96e-1,xe-3/3/2,atb-96cbe-1b,xe-7/1/3,10000
ata-96e-1,xe-9/1/0,atb-96cbe-1b,xe-8/2/5,10000
ata-96e-1,xe-10/3/0,atb-96cbe-1b,xe-9/1/5,10000
ata-96e-1,xe-4/1/5,atb-96cbe-1b,xe-9/3/1,10000
ata-96e-1,xe-10/0/2,atb-96cbe-1b,xe-9/3/5,10000
ata-96e-1,xe-3/0/1,ExtIsp-ata_96e_1-AS11096,null-0,10000
ata-96e-1,xe-10/1/4,ExtIsp-ata_96e_1-AS11492,null-0,10000
ata-96e-1,xe-3/3/1,ExtIsp-ata_96e_1-AS12130,null-0,10000
ata-96e-1,xe-3/0/4,ExtIsp-ata_96e_1-AS1248,null-0,10000
ata-96e-1,xe-3/2/6,ExtIsp-ata_96e_1-AS13414,null-0,10000
ata-96e-1,xe-3/1/2,ExtIsp-ata_96e_1-AS13414,null-1,10000
ata-96e-1,xe-3/1/0,ExtIsp-ata_96e_1-AS15133,null-0,10000
ata-96e-1,xe-4/0/2,ExtIsp-ata_96e_1-AS15133,null-1,10000
ata-96e-1,et-0/1/2,ExtIsp-ata_96e_1-AS15169,null-0,100000
ata-96e-1,et-7/1/2,ExtIsp-ata_96e_1-AS15169,null-1,100000
ata-96e-1,xe-8/1/0:2,ExtIsp-ata_96e_1-AS174,null-0,10000
ata-96e-1,xe-8/1/0:3,ExtIsp-ata_96e_1-AS174,null-1,10000
ata-96e-1,xe-3/0/0,ExtIsp-ata_96e_1-AS20115,null-0,10000
ata-96e-1,xe-3/1/4,ExtIsp-ata_96e_1-AS20115,null-1,10000
ata-96e-1,xe-3/2/0,ExtIsp-ata_96e_1-AS20115,null-2,10000
ata-96e-1,xe-4/0/0,ExtIsp-ata_96e_1-AS20115,null-3,10000
ata-96e-1,xe-3/0/6,ExtIsp-ata_96e_1-AS209,null-0,10000
ata-96e-1,xe-4/3/4,ExtIsp-ata_96e_1-AS209,null-1,10000
ata-96e-1,xe-4/0/3,ExtIsp-ata_96e_1-AS22773,null-0,10000
ata-96e-1,xe-3/1/1,ExtIsp-ata_96e_1-AS2711,null-0,10000
ata-96e-1,xe-3/2/4,ExtIsp-ata_96e_1-AS2828,null-0,10000
ata-96e-1,xe-1/1/0:1,ExtIsp-ata_96e_1-AS3356,null-0,10000
ata-96e-1,xe-0/2/1,ExtIsp-ata_96e_1-AS3356,null-1,10000
ata-96e-1,xe-4/1/1,ExtIsp-ata_96e_1-AS3356,null-2,10000
ata-96e-1,xe-1/1/0:0,ExtIsp-ata_96e_1-AS3356,null-3,10000
ata-96e-1,xe-7/1/0:2,ExtIsp-ata_96e_1-AS3356,null-4,10000
ata-96e-1,xe-4/2/4,ExtIsp-ata_96e_1-AS6453,null-1,10000
ata-96e-1,et-1/0/5,ExtIsp-ata_96e_1-AS7018,null-0,100000
ata-96e-1,xe-4/2/1,ExtIsp-ata_96e_1-AS7029,null-0,10000
ata-96e-1,xe-4/2/2,ExtIsp-ata_96e_1-AS7029,null-1,10000
ata-96e-1,xe-4/2/3,ExtIsp-ata_96e_1-AS7843,null-0,10000
ata-96e-1,xe-4/3/0,ExtIsp-ata_96e_1-AS7843,null-1,10000
ata-96e-1,xe-4/3/1,ExtIsp-ata_96e_1-AS7843,null-2,10000
ata-96e-1,et-0/1/5,ExtIsp-ata_96e_1-AS7922,null-0,100000
ata-96e-1,xe-2/0/0,ExtIsp-ata_96e_1-equinix-EXCH,null-0,10000
ata-96e-1,xe-2/0/2,ExtIsp-ata_96e_1-equinix-EXCH,null-1,10000
ata-96e-1,et-1/0/2,ExtIsp-ata_96e_1-telx-EXCH,null-0,100000
ata-96e-1,xe-9/1/3,irr01.ata,xe-1/0/0,10000
ata-96e-1,et-0/0/2,ATA-FTY03-01OMT,1/P20,0
ata-96e-1,et-7/0/2,ATA-FTY03-01OMT,1/P21,0
ata-96e-1,et-0/0/5,ATA-FTY04-01OMT,1/P20,0
ata-96e-1,et-7/0/5,ATA-FTY04-01OMT,1/P21,0
ata-96e-1,console-re0,oob01.ata,Async0/3/0,9600
ata-96e-1,console-re1,oob01.ata,Async0/3/1,9600
ata-96e-2,xe-3/0/1,atb-96cbe-1a,xe-0/0/2,10000
ata-96e-2,xe-4/2/4,atb-96cbe-1a,xe-0/0/3,10000
ata-96e-2,xe-0/1/0:2,atb-96cbe-1a,xe-1/0/0,10000
ata-96e-2,xe-9/1/0,atb-96cbe-1a,xe-3/0/0,10000
ata-96e-2,xe-3/3/0,atb-96cbe-1a,xe-4/0/2,10000
ata-96e-2,xe-4/0/0,atb-96cbe-1a,xe-5/0/0,10000
ata-96e-2,xe-10/0/3,atb-96cbe-1a,xe-5/0/2,10000
ata-96e-2,xe-3/3/3,atb-96cbe-1a,xe-5/1/3,10000
ata-96e-2,xe-0/1/0:0,atb-96cbe-1a,xe-7/0/2,10000
ata-96e-2,xe-10/2/3,atb-96cbe-1a,xe-7/0/3,10000
ata-96e-2,xe-3/0/4,atb-96cbe-1b,xe-0/0/2,10000
ata-96e-2,xe-4/2/5,atb-96cbe-1b,xe-0/0/3,10000
ata-96e-2,xe-4/0/1,atb-96cbe-1b,xe-0/2/0,10000
ata-96e-2,xe-3/2/1,atb-96cbe-1b,xe-4/3/5,10000
ata-96e-2,xe-0/1/0:1,atb-96cbe-1b,xe-7/0/2,10000
ata-96e-2,xe-3/3/1,atb-96cbe-1b,xe-7/0/3,10000
ata-96e-2,xe-10/1/0,atb-96cbe-1b,xe-8/0/4,10000
ata-96e-2,xe-3/3/2,atb-96cbe-1b,xe-8/3/4,10000
ata-96e-2,xe-9/1/1,atb-96cbe-1b,xe-9/0/0,10000
ata-96e-2,et-0/1/2,ear01.atl30,et-0/1/5,100000
ata-96e-2,et-7/1/2,ear01.atl30,et-7/1/5,100000
ata-96e-2,et-7/1/5,ear01.atl31,et-7/1/5,100000
ata-96e-2,xe-10/3/0,ExtIsp-ata_96e_2-AS11492,null-0,10000
ata-96e-2,xe-10/0/0,ExtIsp-ata_96e_2-AS12130,null-0,10000
ata-96e-2,et-8/0/5,ExtIsp-ata_96e_2-AS15169,null-1,100000
ata-96e-2,xe-9/0/4,ExtIsp-ata_96e_2-AS174,null-0,10000
ata-96e-2,xe-3/1/2,ExtIsp-ata_96e_2-AS174,null-1,10000
ata-96e-2,xe-0/0/0:0,ExtIsp-ata_96e_2-AS20115,null-0,10000
ata-96e-2,xe-0/0/0:2,ExtIsp-ata_96e_2-AS20115,null-1,10000
ata-96e-2,xe-3/2/5,ExtIsp-ata_96e_2-AS20115,null-2,10000
ata-96e-2,xe-4/2/3,ExtIsp-ata_96e_2-AS20115,null-3,10000
ata-96e-2,xe-10/0/1,ExtIsp-ata_96e_2-AS209,null-0,10000
ata-96e-2,xe-4/3/0,ExtIsp-ata_96e_2-AS209,null-1,10000
ata-96e-2,xe-10/1/2,ExtIsp-ata_96e_2-AS22773,null-0,10000
ata-96e-2,xe-0/0/0:3,ExtIsp-ata_96e_2-AS2711,null-0,10000
ata-96e-2,xe-4/2/1,ExtIsp-ata_96e_2-AS30036,null-0,10000
ata-96e-2,et-8/0/2,ExtIsp-ata_96e_2-AS3257,null-1,100000
ata-96e-2,xe-7/0/0:0,ExtIsp-ata_96e_2-AS3356,null-0,10000
ata-96e-2,xe-7/0/0:1,ExtIsp-ata_96e_2-AS3356,null-1,10000
ata-96e-2,xe-7/0/0:2,ExtIsp-ata_96e_2-AS3356,null-2,10000
ata-96e-2,xe-4/3/5,ExtIsp-ata_96e_2-AS3356,null-3,10000
ata-96e-2,xe-9/1/4,ExtIsp-ata_96e_2-AS6453,null-1,10000
ata-96e-2,xe-3/1/5,ExtIsp-ata_96e_2-AS701,null-0,10000
ata-96e-2,et-0/0/2,ExtIsp-ata_96e_2-AS7018,null-0,100000
ata-96e-2,xe-1/0/0:2,ExtIsp-ata_96e_2-AS7843,null-0,10000
ata-96e-2,xe-3/2/4,ExtIsp-ata_96e_2-AS7843,null-1,10000
ata-96e-2,xe-4/0/3,ExtIsp-ata_96e_2-AS7843,null-2,10000
ata-96e-2,et-1/0/2,ExtIsp-ata_96e_2-AS7922,null-0,100000
ata-96e-2,xe-1/0/0:3,ExtIsp-ata_96e_2-equinix-EXCH,null-0,10000
ata-96e-2,xe-3/1/0,ExtIsp-ata_96e_2-equinix-EXCH,null-1,10000
ata-96e-2,et-0/1/5,ExtIsp-ata_96e_2-telx-EXCH,null-0,100000
ata-96e-2,et-0/1/2,ATA-FTY03-01OMT,1/P22,0
ata-96e-2,et-7/1/2,ATA-FTY03-01OMT,1/P23,0
ata-96e-2,et-0/0/5,ATA-FTY04-01OMT,1/P22,0
ata-96e-2,et-7/1/5,ATA-FTY04-01OMT,1/P23,0
ata-96e-2,console-re0,oob01.ata,Async0/3/3,9600
ata-96e-2,console-re1,oob01.ata,Async0/3/4,9600
ATB-0100-0001-02SW,console,atb-39x-oob-2,1/14,9600
ATB-0100-0002-02SW,console,atb-39x-oob-2,1/15,9600
atb-24irr-1,xe-1/0/0,atb-96cbe-1a,xe-7/3/1,10000
atb-24irr-1,xe-2/0/0,atb-96cbe-1b,xe-7/3/1,10000
atb-96cbe-1a,xe-0/2/2,atl05-96cbe-1a,xe-0/0/2,10000
atb-96cbe-1a,xe-0/1/3,atl05-96cbe-1a,xe-0/2/2,10000
atb-96cbe-1a,xe-0/0/0,atl05-96cbe-1a,xe-0/3/0,10000
atb-96cbe-1a,xe-0/2/1,atl05-96cbe-1a,xe-0/3/1,10000
atb-96cbe-1b,xe-0/1/2,atl05-96cbe-1b,xe-0/0/2,10000
atb-96cbe-1b,xe-0/1/3,atl05-96cbe-1b,xe-0/2/2,10000
atb-96cbe-1b,xe-0/2/1,atl05-96cbe-1b,xe-0/3/0,10000
atb-96cbe-1b,xe-0/2/2,atl05-96cbe-1b,xe-0/3/1,10000
ath01-96cbe-1a,xe-0/0/0:0,ath01-96cbe-1b,xe-0/0/0:0,10000
ath01-96cbe-1a,xe-0/0/0:1,ath01-96cbe-1b,xe-0/0/0:1,10000
ath01-96cbe-1a,xe-0/1/0:0,ath01-96cbe-1b,xe-0/1/0:0,10000
ath01-96cbe-1a,xe-0/1/0:1,ath01-96cbe-1b,xe-0/1/0:1,10000
ath01-96cbe-1a,xe-0/1/0:3,ath01-96cbe-1b,xe-0/1/1:0,10000
ath01-96cbe-1a,xe-7/0/0:0,ath01-96cbe-1b,xe-7/0/0:0,10000
ath01-96cbe-1a,xe-7/0/0:1,ath01-96cbe-1b,xe-7/0/0:1,10000
ath01-96cbe-1a,xe-7/0/0:3,ath01-96cbe-1b,xe-7/0/0:3,10000
ath01-96cbe-1a,xe-7/1/0:0,ath01-96cbe-1b,xe-7/1/0:0,10000
ath01-96cbe-1a,xe-7/1/0:2,ath01-96cbe-1b,xe-7/1/0:2,10000
ath01-96cbe-1a,xe-7/1/2:1,ath01-96cbe-1b,xe-7/1/1:3,10000
ath01-96cbe-1a,xe-7/1/2:2,ath01-96cbe-1b,xe-7/1/2:0,10000
ath01-96cbe-1a,xe-7/1/2:3,ath01-96cbe-1b,xe-7/1/2:1,10000
ath01-96cbe-1a,xe-7/1/3:0,ath01-96cbe-1b,xe-7/1/2:2,10000
ath01-96cbe-1a,xe-7/1/3:1,ath01-96cbe-1b,xe-7/1/2:3,10000
ath01-96cbe-1a,xe-7/1/3:2,ath01-96cbe-1b,xe-7/1/3:0,10000
ath01-96cbe-1a,xe-7/1/3:3,ath01-96cbe-1b,xe-7/1/3:1,10000
ath01-96cbe-1a,xe-7/1/4:0,ath01-96cbe-1b,xe-7/1/3:2,10000
ath01-96cbe-1a,xe-7/1/5:0,ExtIsp-ath01_96cbe_1a-AS25472,null-0,10000
ath01-96cbe-1a,et-0/0/2,ExtIsp-ath01_96cbe_1a-grix-EXCH,null-4,100000
ath01-96cbe-1a,et-0/0/5,ibr01.mrs20,HundredGigE0/0/0/19,100000
ath01-96cbe-1b,xe-7/1/4:0,ExtIsp-ath01_96cbe_1b-AS25472,null-0,10000
ath01-96cbe-1b,xe-0/1/1:2,ExtIsp-ath01_96cbe_1b-grix-EXCH,null-0,10000
ath01-96cbe-1b,et-0/0/2,ExtIsp-ath01_96cbe_1b-grix-EXCH,null-1,100000
ath01-96cbe-1b,xe-0/1/1:3,ExtIsp-ath01_96cbe_1b-grix-EXCH,null-2,10000
ath01-96cbe-1b,xe-0/1/0:2,ExtIsp-ath01_96cbe_1b-grix-EXCH,null-3,10000
ath01-96cbe-1b,xe-0/1/2:1,ExtIsp-ath01_96cbe_1b-grix-EXCH,null-4,10000
ath01-96cbe-1b,xe-0/0/0:3,sof01-96cbe-1b,xe-0/0/0:3,10000
ath01-96cbe-1b,xe-0/0/0:2,sof01-96cbe-1b,xe-0/1/0:2,10000
ath01-96cbe-1b,et-0/0/5,vie-96cbe-1b,et-10/0/2,100000
atl05-96cbe-1a,xe-0/0/0,atl05-96cbe-1b,xe-0/0/0,10000
atl05-96cbe-1a,xe-0/2/0,atl05-96cbe-1b,xe-0/2/0,10000
atl05-96cbe-1a,xe-0/3/3,atl05-96cbe-1b,xe-0/3/3,10000
atl05-96cbe-1a,xe-7/0/0,atl05-96cbe-1b,xe-7/0/0,10000
atl05-96cbe-1a,xe-7/0/1,atl05-96cbe-1b,xe-7/0/1,10000
atl05-96cbe-1a,xe-7/2/0,atl05-96cbe-1b,xe-7/2/0,10000
atl05-96cbe-1b,xe-7/1/3,ear02.atl31,et-0/0/71:2,10000
atl05-96cbe-1b,xe-7/0/3,ear02.atl31,et-0/0/71:3,10000
ATL30-0100-0001-01SW,Ethernet3/35/1,ATL30-0100-0002-01SW,Ethernet3/35/1,100000
ATL30-0100-0001-01SW,Ethernet3/36/1,ATL30-0100-0002-01SW,Ethernet3/36/1,100000
ATL30-0100-0001-01SW,Ethernet4/35/1,ATL30-0100-0002-01SW,Ethernet4/35/1,100000
ATL30-0100-0001-01SW,Ethernet4/36/1,ATL30-0100-0002-01SW,Ethernet4/36/1,100000
ATL30-0100-0001-01SW,Ethernet3/33/1,ATL31-0100-0001-01SW,Ethernet3/33/1,100000
ATL30-0100-0001-01SW,Ethernet3/34/1,ATL31-0100-0001-01SW,Ethernet3/34/1,100000
ATL30-0100-0001-01SW,Ethernet4/33/1,ATL31-0100-0001-01SW,Ethernet4/33/1,100000
ATL30-0100-0001-01SW,Ethernet4/34/1,ATL31-0100-0001-01SW,Ethernet4/34/1,100000
ATL30-0100-0001-01SW,Ethernet4/6/1,BN6-0100-0001-01SW,Ethernet3/10/1,100000
ATL30-0100-0001-01SW,Ethernet3/7/1,BN6-0100-0001-01SW,Ethernet3/11/1,100000
ATL30-0100-0001-01SW,Ethernet4/5/1,BN6-0100-0001-01SW,Ethernet3/5/1,100000
ATL30-0100-0001-01SW,Ethernet4/8/1,BN6-0100-0001-01SW,Ethernet3/6/1,100000
ATL30-0100-0001-01SW,Ethernet4/7/1,BN6-0100-0001-01SW,Ethernet3/7/1,100000
ATL30-0100-0001-01SW,Ethernet3/6/1,BN6-0100-0001-01SW,Ethernet3/9/1,100000
ATL30-0100-0001-01SW,Ethernet3/1/1,BN6-0100-0001-01SW,Ethernet4/1/1,100000
ATL30-0100-0001-01SW,Ethernet3/3/1,BN6-0100-0001-01SW,Ethernet4/10/1,100000
ATL30-0100-0001-01SW,Ethernet4/1/1,BN6-0100-0001-01SW,Ethernet4/2/1,100000
ATL30-0100-0001-01SW,Ethernet3/2/1,BN6-0100-0001-01SW,Ethernet4/3/1,100000
ATL30-0100-0001-01SW,Ethernet3/8/1,BN6-0100-0001-01SW,Ethernet4/4/1,100000
ATL30-0100-0001-01SW,Ethernet3/9/1,BN6-0100-0001-01SW,Ethernet4/7/1,100000
ATL30-0100-0001-01SW,Ethernet4/9/1,BN6-0100-0001-01SW,Ethernet4/8/1,100000
ATL30-0100-0001-01SW,Ethernet4/2/1,BN6-0100-0001-01SW,Ethernet4/9/1,100000
ATL30-0100-0001-01SW,Ethernet4/10/1,BN6-0100-0003-01SW,Ethernet3/1/1,100000
ATL30-0100-0001-01SW,Ethernet3/12/1,BN6-0100-0003-01SW,Ethernet3/10/1,100000
ATL30-0100-0001-01SW,Ethernet4/12/1,BN6-0100-0003-01SW,Ethernet3/11/1,100000
ATL30-0100-0001-01SW,Ethernet4/11/1,BN6-0100-0003-01SW,Ethernet3/2/1,100000
ATL30-0100-0001-01SW,Ethernet3/10/1,BN6-0100-0003-01SW,Ethernet3/5/1,100000
ATL30-0100-0001-01SW,Ethernet3/11/1,BN6-0100-0003-01SW,Ethernet4/1/1,100000
ATL30-0100-0001-01SW,Ethernet4/13/1,BN6-0100-0003-01SW,Ethernet4/10/1,100000
ATL30-0100-0001-01SW,Ethernet3/13/1,BN6-0100-0003-01SW,Ethernet4/9/1,100000
ATL30-0100-0001-01SW,Ethernet4/29/1,CH2-0100-0001-01SW,Ethernet3/15/1,100000
ATL30-0100-0001-01SW,Ethernet4/24/1,CH2-0100-0001-01SW,Ethernet3/16/1,100000
ATL30-0100-0001-01SW,Ethernet4/22/1,CH2-0100-0001-01SW,Ethernet3/18/1,100000
ATL30-0100-0001-01SW,Ethernet4/20/1,CH2-0100-0001-01SW,Ethernet3/19/1,100000
